ID,SurveyLanguage,GeoLocation,TimeToComplete,Consent,SituationNormal,Age,Gender,Student,Education,HHSize,HHRooms,RationCard,Radio,TV,Laptop,Toilet,Fridge,AC,Vehicle,LiveInPune,Ward,Source,RoundOne,RoundTwo,EconomyNormal,Medical,Earning,Unemployment,PercentUnemployed,WFHAbility,IncomeChange,IncomePercent,PandemicEnd,ImportanceTesting,SelfPositive,SelfSymptoms,SelfLikelihood,WaitSymptoms,OtherWaitSymptoms,HHPositive,NonHHPositive,CloseDeath,PuneLikelihood,TrueNumber,ImportanceVaccine,Vaccinated,SelfBooster,KnowVaccinated,PuneVaccinated,VirusAfterVaccine,AfterVaccineLikelihood,PunePercentUnvaccinated,PuneVaccine,SelfFear,FearDecay,PsychologyNormal,SituationStatic,SituationDynamic,ThirdWaveEnd,ThirdWavePeakMonth,ThirdWavePeakDate,ThirdWavePeakCases,FourthWave,TotalWaves,SelfInformation,OtherInformation,ImportanceMaskWearing,SelfMaskUsage,OtherMaskUsage,MaskNotNeeded,ImportanceSocialDistancing,PeopleMet,OtherMet,ImportanceLockdown,LockdownOpinions,LengthLockdown,LockdownNotNeeded,TimesHomeLeft,OtherTimesHomeLeft,TimesCrowdedPlace,OtherTimesCrowdedPlace,SelfVigilance,OtherVigilance,Songs,OtherSongs,PeopleKnown,OtherPeopleKnown,Runs,Weight,OtherWeight,Languages,LanguagesWorld,OtherLanguagesWorld,RoomDensity,SuperiorityWaitSymptom,SuperiorityMaskUsage,SuperiorityInformation,SuperiorityMet,SuperiorityTimesHomeLeft,SuperiorityTimesCrowdedPlace,SuperiorityVigilance,SuperioritySongs,SuperiorityPeopleKnown,SuperiorityWeight,SuperiorityLanguagesWorld
13257001098.0,2.0,"18.460059,73.8385815",831.0,1.0,11.0,21.0,1.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,4.0,1.0,1.0,14.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,4.0,4.0,5.0,2.0,1.0,2.0,2.0,10500.0,1.0,2.0,7.0,1.0,5.0,1.0,11.0,9.0,13.0,2.0,16.0,11.0,3.0,2.0,7.0,2.0,15.0,5000.0,1.0,1.0,2.0,2.0,1.0,11.0,8.0,11.0,1.0,6.0,21.0,3.0,3.0,8.0,11.0,2.0,8.0,1.0,4.0,1.0,2.0,4.0,3.0,15.0,25.0,160.0,400.0,4.0,1800.0,9000.0,5.0,2.0,-1.0,3.0,0.0,-15.0,-6.0,-3.0,-1.0,1.0,-10.0,396.0,8995.0
13257000183.0,2.0,,861.0,1.0,7.0,56.0,1.0,2.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,11.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,11.0,2.0,2.0,1.0,6.0,1.0,5.0,1.0,1.0,2.0,5.0,9000.0,1.0,2.0,10.0,1.0,9.0,1.0,6.0,2.0,8.0,3.0,4.0,12.0,4.0,1.0,6.0,1.0,21.0,6000.0,1.0,1.0,1.0,2.0,2.0,11.0,8.0,12.0,2.0,11.0,6.0,4.0,3.0,1.0,1.0,8.0,8.0,2.0,3.0,1.0,3.0,4.0,3.0,50.0,50.0,175.0,792.0,4.0,43.0,6009.0,4.0,0.8,-4.0,3.0,-1.0,5.0,0.0,-1.0,-2.0,1.0,0.0,788.0,6005.0
13257009681.0,1.0,"20.1865323,85.6462167",28.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13256996258.0,2.0,,803.0,1.0,5.0,21.0,1.0,1.0,3.0,4.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,4.0,2.0,2.0,10.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,5.0,2.0,1.0,2.0,1.0,5.0,7.0,1.0,1.0,2.0,7.0,10000.0,1.0,2.0,7.0,1.0,8.0,1.0,10.0,3.0,4.0,3.0,3.0,12.0,2.0,3.0,6.0,1.0,26.0,3000.0,1.0,1.0,1.0,2.0,1.0,11.0,6.0,11.0,2.0,9.0,21.0,2.0,2.0,6.0,6.0,5.0,7.0,3.0,6.0,1.0,3.0,5.0,3.0,100.0,80.0,140.0,1050.0,2.0,800.0,6000.0,2.0,0.75,-2.0,5.0,-1.0,-12.0,-2.0,-3.0,-2.0,2.0,20.0,1048.0,5998.0
13256984690.0,2.0,"18.4808884,73.8628999",1079.0,1.0,19.0,22.0,1.0,1.0,5.0,3.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,19.0,2.0,2.0,2.0,3.0,1.0,3.0,6.0,18.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,9.0,30000.0,1.0,2.0,5.0,1.0,9.0,1.0,11.0,3.0,13.0,4.0,4.0,18.0,2.0,3.0,9.0,3.0,22.0,26000.0,13.0,3.0,3.0,4.0,1.0,6.0,8.0,18.0,1.0,52.0,46.0,2.0,2.0,17.0,18.0,8.0,8.0,22.0,8.0,3.0,4.0,4.0,3.0,250.0,200.0,135.0,300.0,4.0,60.0,2400.0,2.0,1.3333333333333333,-2.0,-2.0,-1.0,6.0,0.0,14.0,-1.0,1.0,50.0,296.0,2398.0
13256992235.0,1.0,,533.0,1.0,5.0,52.0,1.0,2.0,6.0,6.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,16.0,2.0,2.0,14.0,2.0,1.0,2.0,5.0,3.0,3.0,4.0,20.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,6.0,15000.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,
13256965106.0,1.0,,1275.0,1.0,7.0,39.0,2.0,2.0,6.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,16.0,1.0,1.0,15.0,2.0,2.0,1.0,5.0,1.0,5.0,5.0,18.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,8.0,5000.0,1.0,2.0,8.0,1.0,7.0,1.0,10.0,4.0,18.0,3.0,5.0,14.0,3.0,2.0,9.0,2.0,15.0,5000.0,1.0,1.0,1.0,3.0,2.0,11.0,7.0,18.0,2.0,5.0,11.0,3.0,1.0,16.0,19.0,5.0,9.0,4.0,9.0,1.0,2.0,4.0,2.0,200.0,1000.0,104.0,150.0,2.0,29.0,300.0,2.0,1.0,-2.0,4.0,-2.0,-6.0,-4.0,-5.0,-1.0,2.0,-800.0,148.0,298.0
13256950940.0,1.0,,1291.0,1.0,7.0,54.0,2.0,2.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,13.0,2.0,2.0,1.0,4.0,1.0,5.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,8.0,5000.0,2.0,2.0,1.0,1.0,4.0,1.0,11.0,3.0,18.0,4.0,3.0,13.0,3.0,2.0,1.0,1.0,8.0,5000.0,1.0,1.0,1.0,2.0,3.0,11.0,9.0,1.0,3.0,52.0,52.0,4.0,4.0,1.0,1.0,6.0,9.0,2.0,2.0,2.0,3.0,6.0,3.0,1000.0,1000.0,250.0,500.0,4.0,500.0,2000.0,4.0,1.0,1.0,2.0,-1.0,0.0,-3.0,0.0,-1.0,3.0,0.0,496.0,1996.0
13256958015.0,2.0,"18.495015122452507,73.82041475597694",628.0,1.0,6.0,46.0,1.0,2.0,6.0,6.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,15.0,2.0,2.0,1.0,4.0,3.0,5.0,9.0,20.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,12000.0,1.0,2.0,5.0,1.0,9.0,1.0,10.0,3.0,20.0,3.0,3.0,18.0,3.0,1.0,1.0,3.0,3.0,7000.0,1.0,1.0,1.0,3.0,1.0,11.0,9.0,1.0,1.0,26.0,48.0,3.0,3.0,1.0,20.0,8.0,13.0,10.0,22.0,1.0,3.0,,,,,,,,,,,1.3333333333333333,0.0,2.0,-2.0,-22.0,-5.0,-12.0,-2.0,,,,
13256956306.0,2.0,,614.0,1.0,19.0,58.0,2.0,2.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,4.0,1.0,2.0,19.0,2.0,1.0,2.0,8.0,2.0,4.0,8.0,19.0,1.0,1.0,3.0,8.0,4.0,6.0,2.0,1.0,2.0,9.0,400.0,1.0,2.0,4.0,1.0,10.0,1.0,6.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,-2.0,,,,,,,,,,
13256953035.0,2.0,"18.5048272,73.7987417",689.0,1.0,19.0,32.0,1.0,2.0,5.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,2.0,18.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,19.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,15000.0,1.0,2.0,8.0,1.0,8.0,2.0,6.0,1.0,13.0,2.0,16.0,19.0,2.0,3.0,11.0,3.0,15.0,2500.0,13.0,5.0,2.0,3.0,1.0,10.0,8.0,9.0,1.0,3.0,11.0,1.0,2.0,17.0,19.0,4.0,22.0,1.0,6.0,1.0,3.0,5.0,4.0,20.0,40.0,170.0,250.0,3.0,35.0,100.0,4.0,1.5,-1.0,2.0,-1.0,-8.0,-18.0,-5.0,-2.0,1.0,-20.0,247.0,96.0
13256952738.0,2.0,,149.0,1.0,18.0,62.0,1.0,2.0,6.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,
13256904936.0,2.0,"18.49512,73.8203365",2436.0,1.0,19.0,56.0,1.0,2.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,5.0,4.0,15.0,2.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,6.0,25000.0,1.0,2.0,6.0,1.0,9.0,1.0,6.0,2.0,18.0,3.0,1.0,6.0,3.0,3.0,11.0,3.0,15.0,10000.0,1.0,1.0,2.0,3.0,2.0,11.0,7.0,20.0,1.0,31.0,52.0,3.0,1.0,16.0,17.0,22.0,22.0,11.0,11.0,1.0,4.0,5.0,3.0,100.0,500.0,300.0,100.0,3.0,100.0,2000.0,3.0,1.25,0.0,4.0,-1.0,-21.0,0.0,0.0,-3.0,2.0,-400.0,97.0,1997.0
13256925919.0,2.0,"18.5188761,73.8529386",1241.0,1.0,4.0,45.0,2.0,1.0,6.0,6.0,6.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,2.0,19.0,2.0,2.0,1.0,7.0,1.0,5.0,7.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,7700.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,3.0,8.0,2.0,4.0,6.0,4.0,1.0,7.0,2.0,28.0,2000.0,1.0,1.0,1.0,1.0,1.0,11.0,8.0,13.0,2.0,6.0,21.0,3.0,3.0,18.0,6.0,2.0,22.0,2.0,11.0,1.0,1.0,5.0,3.0,50.0,80.0,160.0,800.0,3.0,25.0,185.0,3.0,1.0,2.0,3.0,0.0,-15.0,-20.0,-9.0,0.0,2.0,-30.0,797.0,182.0
13256926896.0,2.0,,842.0,1.0,13.0,51.0,1.0,2.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,2.0,13.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,13.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,20000.0,1.0,2.0,4.0,1.0,11.0,1.0,6.0,1.0,3.0,1.0,16.0,17.0,2.0,2.0,8.0,2.0,10.0,10000.0,10.0,2.0,1.0,2.0,1.0,11.0,7.0,18.0,1.0,5.0,11.0,3.0,1.0,17.0,10.0,8.0,16.0,1.0,16.0,1.0,3.0,6.0,3.0,25.0,20.0,150.0,300.0,4.0,300.0,1000.0,4.0,1.0,-2.0,4.0,-1.0,-6.0,-8.0,-15.0,-2.0,3.0,5.0,296.0,996.0
13256916877.0,2.0,,848.0,1.0,9.0,21.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,14.0,2.0,2.0,2.0,4.0,1.0,3.0,6.0,9.0,2.0,1.0,2.0,6.0,4.0,8.0,1.0,1.0,1.0,7.0,12000.0,1.0,2.0,1.0,1.0,9.0,2.0,3.0,1.0,5.0,3.0,6.0,16.0,2.0,2.0,9.0,2.0,13.0,5000.0,1.0,1.0,2.0,2.0,1.0,11.0,8.0,16.0,2.0,21.0,46.0,3.0,3.0,17.0,10.0,10.0,15.0,4.0,7.0,2.0,2.0,6.0,4.0,200.0,250.0,189.0,210.0,3.0,30.0,3000.0,4.0,0.75,-4.0,3.0,0.0,-25.0,-5.0,-3.0,0.0,2.0,-50.0,207.0,2996.0
13256906706.0,2.0,,180.0,1.0,18.0,35.0,2.0,1.0,6.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,,,,,,,,,,,
13245670945.0,2.0,"18.49271279491093,73.82599230914674",456717.0,1.0,4.0,19.0,1.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13256872506.0,1.0,,737.0,1.0,9.0,39.0,1.0,2.0,6.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,5.0,17.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,10.0,9200.0,1.0,2.0,9.0,1.0,8.0,1.0,11.0,4.0,4.0,3.0,5.0,6.0,3.0,1.0,8.0,2.0,15.0,6000.0,1.0,1.0,1.0,3.0,1.0,11.0,9.0,14.0,2.0,31.0,52.0,4.0,1.0,1.0,1.0,5.0,22.0,8.0,22.0,1.0,3.0,7.0,1.0,20.0,20.0,150.0,200.0,3.0,25.0,5000.0,3.0,1.0,-3.0,2.0,-2.0,-21.0,-17.0,-14.0,-2.0,6.0,0.0,197.0,4997.0
13256858038.0,2.0,"18.552517565765804,73.76818895924666",1121.0,1.0,14.0,40.0,2.0,2.0,6.0,6.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,14.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,10000.0,1.0,2.0,3.0,1.0,9.0,1.0,6.0,1.0,14.0,3.0,1.0,14.0,3.0,2.0,11.0,4.0,5.0,3000.0,1.0,1.0,4.0,2.0,1.0,11.0,7.0,20.0,2.0,11.0,21.0,2.0,1.0,8.0,14.0,8.0,8.0,3.0,8.0,1.0,3.0,11.0,2.0,100.0,200.0,100.0,500.0,1.0,150.0,500.0,1.0,1.0,-3.0,4.0,2.0,-10.0,0.0,-5.0,-2.0,9.0,-100.0,499.0,499.0
13256867373.0,1.0,,22.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13256802979.0,2.0,,2550.0,1.0,18.0,47.0,2.0,2.0,6.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,4.0,1.0,1.0,19.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,18.0,2.0,2.0,1.0,10.0,1.0,3.0,2.0,1.0,2.0,8.0,15000.0,2.0,2.0,5.0,1.0,8.0,1.0,4.0,3.0,19.0,4.0,4.0,19.0,2.0,2.0,11.0,3.0,15.0,5000.0,14.0,3.0,1.0,2.0,1.0,11.0,8.0,19.0,1.0,31.0,52.0,3.0,2.0,16.0,19.0,21.0,22.0,6.0,22.0,1.0,3.0,6.0,3.0,500.0,500.0,200.0,120.0,4.0,70.0,200.0,3.0,1.3333333333333333,-2.0,3.0,-1.0,-21.0,-1.0,-16.0,-2.0,3.0,0.0,116.0,197.0
13256817738.0,2.0,"18.55612073770614,73.7604492012834",1851.0,1.0,10.0,34.0,1.0,2.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,10.0,2.0,1.0,2.0,3.0,2.0,3.0,6.0,10.0,1.0,1.0,3.0,7.0,4.0,6.0,1.0,1.0,1.0,6.0,20000.0,1.0,2.0,7.0,1.0,9.0,1.0,9.0,2.0,14.0,3.0,22.0,10.0,2.0,3.0,5.0,2.0,7.0,8000.0,14.0,3.0,2.0,3.0,1.0,11.0,6.0,14.0,1.0,11.0,11.0,3.0,2.0,1.0,14.0,11.0,11.0,3.0,7.0,2.0,3.0,5.0,4.0,6.0,10.0,160.0,150.0,1.0,200.0,1000.0,2.0,1.0,-2.0,5.0,-1.0,0.0,0.0,-4.0,-1.0,1.0,-4.0,149.0,998.0
13256831288.0,2.0,,1048.0,1.0,4.0,40.0,1.0,2.0,6.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,6.0,9117.0,1.0,2.0,1.0,1.0,8.0,1.0,6.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,-1.0,,,,,,,,,,
13256836342.0,1.0,,684.0,1.0,4.0,28.0,1.0,2.0,5.0,9.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,16.0,1.0,2.0,14.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,2.0,4.0,12000.0,2.0,2.0,10.0,1.0,6.0,1.0,4.0,2.0,8.0,3.0,17.0,14.0,3.0,2.0,4.0,1.0,19.0,3000.0,1.0,1.0,1.0,2.0,1.0,11.0,8.0,14.0,2.0,16.0,11.0,4.0,4.0,1.0,7.0,8.0,11.0,4.0,8.0,1.0,2.0,7.0,3.0,40.0,15.0,170.0,900.0,4.0,1000.0,7000.0,2.0,1.0,0.0,3.0,-1.0,5.0,-3.0,-4.0,-1.0,4.0,25.0,896.0,6998.0
13256807705.0,2.0,,801.0,1.0,18.0,43.0,2.0,2.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,18.0,2.0,1.0,2.0,5.0,2.0,4.0,5.0,19.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,8.0,10000.0,1.0,2.0,11.0,1.0,9.0,1.0,10.0,1.0,14.0,3.0,10.0,19.0,2.0,3.0,8.0,2.0,15.0,2000.0,12.0,3.0,3.0,3.0,1.0,11.0,10.0,19.0,1.0,8.0,11.0,3.0,3.0,17.0,3.0,4.0,8.0,3.0,3.0,2.0,2.0,,,,,,,,,,,1.0,-4.0,1.0,0.0,-3.0,-4.0,0.0,0.0,,,,
13256820015.0,2.0,,15.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13256780215.0,1.0,,1174.0,1.0,6.0,40.0,2.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,16.0,2.0,2.0,14.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,6.0,1.0,2.0,3.0,1.0,4.0,8.0,1.0,1.0,1.0,5.0,15000.0,2.0,2.0,15.0,1.0,8.0,1.0,6.0,5.0,14.0,3.0,17.0,7.0,3.0,2.0,7.0,1.0,22.0,2500.0,1.0,3.0,2.0,3.0,1.0,11.0,5.0,6.0,2.0,6.0,52.0,3.0,3.0,6.0,6.0,8.0,11.0,3.0,6.0,1.0,3.0,6.0,2.0,25.0,40.0,250.0,100.0,2.0,35.0,190.0,4.0,1.0,-4.0,6.0,-1.0,-46.0,-3.0,-3.0,-2.0,4.0,-15.0,98.0,186.0
13256777978.0,1.0,"18.4817221,73.8538524",1219.0,1.0,6.0,57.0,1.0,2.0,6.0,4.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,14.0,2.0,3.0,1.0,7.0,3.0,5.0,2.0,1.0,1.0,8.0,20000.0,1.0,2.0,10.0,1.0,9.0,1.0,11.0,1.0,8.0,4.0,4.0,13.0,2.0,2.0,10.0,2.0,7.0,10000.0,9.0,3.0,2.0,3.0,1.0,9.0,7.0,13.0,2.0,52.0,21.0,3.0,2.0,6.0,1.0,8.0,5.0,3.0,4.0,1.0,2.0,5.0,3.0,500.0,100.0,200.0,623.0,2.0,411.0,6973.0,4.0,1.75,-2.0,2.0,-1.0,31.0,3.0,-1.0,-1.0,2.0,400.0,621.0,6969.0
13256784761.0,1.0,"18.4759231,73.8556921",735.0,1.0,5.0,54.0,2.0,2.0,6.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,16.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,11.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,6.0,20000.0,1.0,2.0,7.0,1.0,9.0,1.0,6.0,2.0,6.0,3.0,8.0,17.0,3.0,2.0,10.0,2.0,20.0,12000.0,1.0,1.0,1.0,2.0,1.0,11.0,6.0,18.0,2.0,16.0,13.0,3.0,4.0,1.0,1.0,8.0,8.0,3.0,3.0,2.0,2.0,5.0,4.0,75.0,50.0,800.0,400.0,2.0,70.0,450.0,3.0,1.5,0.0,5.0,-1.0,3.0,0.0,0.0,0.0,1.0,25.0,398.0,447.0
13256758752.0,2.0,,1136.0,1.0,8.0,61.0,1.0,2.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,14.0,2.0,2.0,2.0,4.0,2.0,5.0,6.0,8.0,3.0,2.0,1.0,7.0,5.0,11.0,2.0,1.0,2.0,5.0,25000.0,1.0,2.0,3.0,1.0,8.0,2.0,6.0,2.0,8.0,3.0,1.0,14.0,2.0,3.0,8.0,2.0,15.0,4000.0,1.0,1.0,2.0,3.0,1.0,11.0,8.0,20.0,1.0,11.0,21.0,2.0,1.0,17.0,14.0,5.0,11.0,3.0,9.0,2.0,3.0,5.0,3.0,200.0,100.0,180.0,400.0,3.0,35.0,2000.0,4.0,0.6,-6.0,3.0,-1.0,-10.0,-6.0,-6.0,-1.0,2.0,100.0,397.0,1996.0
13256755304.0,1.0,,318.0,1.0,14.0,20.0,1.0,1.0,3.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,14.0,2.0,3.0,1.0,8.0,5.0,8.0,2.0,1.0,1.0,6.0,30000.0,1.0,2.0,8.0,1.0,9.0,2.0,5.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-3.0,,,,,,,,,,
13256713866.0,1.0,,1079.0,1.0,18.0,51.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,2.0,2.0,19.0,2.0,1.0,2.0,4.0,3.0,4.0,7.0,19.0,2.0,3.0,1.0,4.0,1.0,5.0,2.0,1.0,1.0,6.0,50000.0,2.0,2.0,4.0,1.0,4.0,1.0,6.0,7.0,20.0,3.0,5.0,1.0,2.0,2.0,11.0,3.0,15.0,10000.0,14.0,8.0,2.0,3.0,2.0,1.0,4.0,20.0,2.0,16.0,21.0,4.0,2.0,1.0,1.0,22.0,22.0,5.0,22.0,1.0,2.0,4.0,3.0,50.0,100.0,140.0,120.0,3.0,100.0,800.0,3.0,1.0,-4.0,-3.0,-1.0,-5.0,0.0,-17.0,-1.0,1.0,-50.0,117.0,797.0
13256725576.0,1.0,,160.0,1.0,7.0,55.0,2.0,2.0,6.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,,,,,,,,,,,
13256662576.0,1.0,,222.0,1.0,20.0,23.0,1.0,2.0,5.0,8.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,,,
13256316952.0,1.0,,725.0,1.0,3.0,23.0,1.0,1.0,5.0,5.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,16.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,1.0,5.0,4.0,14.0,2.0,3.0,1.0,9.0,3.0,5.0,2.0,1.0,1.0,8.0,15000.0,2.0,1.0,7.0,1.0,7.0,1.0,3.0,3.0,16.0,2.0,16.0,14.0,2.0,2.0,6.0,2.0,1.0,10000.0,14.0,3.0,2.0,3.0,1.0,11.0,6.0,13.0,1.0,11.0,16.0,3.0,3.0,16.0,4.0,6.0,11.0,7.0,8.0,1.0,2.0,4.0,4.0,20.0,30.0,150.0,200.0,4.0,200.0,10000.0,4.0,0.6,-2.0,5.0,-1.0,-5.0,-5.0,-1.0,-1.0,0.0,-10.0,196.0,9996.0
